product,day,timestamp,gap_tilt,next_timestamp_mid_change,mean_next_mid_change,std_next_mid_change
ASH_COATED_OSMIUM,0,196400,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,204100,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,212300,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,220900,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,223400,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,230000,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,233500,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,244300,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,258400,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,259800,-3.0,-1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,267300,-3.0,-6.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,267900,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,274600,-3.0,1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,284800,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,289400,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,305100,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,308100,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,308400,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,315400,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,323000,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,329500,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,329900,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,335900,-3.0,-0.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,337400,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,373700,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,393600,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,394700,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,412200,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,412700,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,417000,-3.0,-1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,419300,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,442100,-3.0,-4.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,453200,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,461700,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,465200,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,474900,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,480100,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,490900,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,500900,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,529600,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,537800,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,554900,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,571500,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,590600,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,596000,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,604000,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,607700,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,615600,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,618700,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,625700,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,627700,-3.0,-1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,637800,-3.0,0.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,651100,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,664200,-3.0,-6.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,666700,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,712200,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,716300,-3.0,-5.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,727400,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,733200,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,735200,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,802900,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,806100,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,818800,-3.0,-7.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,821000,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,822500,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,828400,-3.0,-3.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,834500,-3.0,-4.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,834900,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,836700,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,837700,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,848100,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,857000,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,871100,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,872900,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,874800,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,878000,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,884500,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,900800,-3.0,-1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,906000,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,908600,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,914800,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,916100,-3.0,-4.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,917600,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,922900,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,933400,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,935600,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,936400,-3.0,-1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,938700,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,943300,-3.0,-2.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,944800,-3.0,-1.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,956900,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,974800,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,985700,-3.0,1.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,987300,-3.0,-2.5,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,991000,-3.0,-4.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,994400,-3.0,-3.0,-2.810483870967742,1.3772140222755407
ASH_COATED_OSMIUM,0,400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,500,-1.0,-1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,1400,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,4500,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,4900,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,5100,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,5200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,5300,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,6100,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,6200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,6300,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,7200,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,7600,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,8200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,9800,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,11100,-1.0,-2.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,12400,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,12900,-1.0,5.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,13400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,14000,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,14100,-1.0,1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,15100,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,15400,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,15600,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,17700,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,18600,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,18700,-1.0,1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,18900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,19800,-1.0,1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,21000,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,21300,-1.0,-6.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,21500,-1.0,-5.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,21700,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,22200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,22300,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,22500,-1.0,1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,23200,-1.0,0.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,24300,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,24700,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,25000,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,25200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,25400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,25500,-1.0,-1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,26000,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,27200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,28300,-1.0,-1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,28600,-1.0,2.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,29100,-1.0,-5.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,29300,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,29500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,30400,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,31500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,31800,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,32000,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,33400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,33500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,35000,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,36500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,36600,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,36900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,37200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,37300,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,38200,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,39200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,39300,-1.0,-0.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,40500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,40600,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,40900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,42800,-1.0,0.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,43800,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,45600,-1.0,1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,45900,-1.0,-2.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,46200,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,46800,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,47500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,48900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,49100,-1.0,-2.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,49300,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,49400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,49500,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,51900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,52000,-1.0,4.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,52500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,53300,-1.0,-3.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,54200,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,55600,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,55700,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,55800,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,56700,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,56900,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,57000,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,57200,-1.0,-1.5,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,58400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,59200,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,59400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,59600,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,59800,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,60100,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,60400,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,60500,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,60700,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,61100,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,61500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,61600,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,61800,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,62000,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,63800,-1.0,2.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,64100,-1.0,-3.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,64800,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,65500,-1.0,0.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,65900,-1.0,-1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,66100,-1.0,1.0,-0.24624624624624625,1.4021658725121953
ASH_COATED_OSMIUM,0,66200,-1.0,4.0,-0.24624624624624625,1.4021658725121953
